track_condition_id,date,week_day,cushion_value,moisture_turf_goal,moisture_turf_4c,moisture_dirt_goal,moisture_dirt_4c
201801010001,2018-07-27,fr,,11.7,10.8,2.8,2.3
201801010004,2018-08-03,fr,,13.2,13.6,2.1,1.9
201801010007,2018-08-10,fr,,14.5,13.8,8.2,7.8
201801010102,2018-07-28,sa,,12.6,13.4,2.8,2.6
201801010203,2018-07-29,su,,12.4,11.9,2.3,2.8
201801010305,2018-08-04,sa,,13.7,14.2,3.1,3.0
201801010406,2018-08-05,su,,12.6,12.7,2.5,2.3
201801010508,2018-08-11,sa,,16.5,15.8,17.7,17.8
201801010609,2018-08-12,su,,14.0,13.0,13.6,14.4
201801020001,2018-08-17,fr,,12.2,13.1,17.2,16.5
201801020004,2018-08-24,fr,,10.3,11.2,8.2,7.9
201801020007,2018-08-31,fr,,11.5,12.0,11.9,11.6
201801020102,2018-08-18,sa,,11.6,11.4,12.8,11.5
201801020203,2018-08-19,su,,11.7,11.7,10.4,9.4
201801020305,2018-08-25,sa,,12.4,12.6,9.7,9.4
201801020406,2018-08-26,su,,12.0,12.8,14.9,16.0
201801020508,2018-09-01,sa,,12.6,13.7,13.9,13.8
201801020609,2018-09-02,su,,10.6,11.9,6.7,6.8
201803030001,2018-11-02,fr,,12.0,12.4,6.7,7.4
201803030004,2018-11-09,fr,,12.2,13.2,6.2,5.4
201803030007,2018-11-16,fr,,11.0,12.0,2.9,3.5
201803030102,2018-11-03,sa,,10.2,12.5,5.8,7.3
201803030203,2018-11-04,su,,10.1,13.0,5.7,6.2
201803030305,2018-11-10,sa,,12.4,14.0,6.4,7.1
201803030406,2018-11-11,su,,11.3,13.0,5.7,6.5
201803030508,2018-11-17,sa,,10.1,13.0,2.8,3.1
201803030609,2018-11-18,su,,11.9,13.3,2.8,2.4
201804020001,2018-07-27,fr,,12.4,13.4,1.9,2.4
201804020004,2018-08-03,fr,,11.6,12.1,1.2,1.3
201804020007,2018-08-10,fr,,11.7,11.6,5.8,6.2
201804020010,2018-08-17,fr,,13.8,14.0,12.6,11.8
201804020013,2018-08-24,fr,,11.8,10.1,4.2,3.5
201804020016,2018-08-31,fr,,17.7,20.0,16.5,16.3
201804020102,2018-07-28,sa,,11.9,13.9,2.3,1.9
201804020203,2018-07-29,su,,11.9,13.9,2.8,1.7
201804020305,2018-08-04,sa,,12.4,13.8,2.3,2.2
201804020406,2018-08-05,su,,12.9,13.3,2.8,2.0
201804020508,2018-08-11,sa,,12.9,12.8,6.5,5.8
201804020609,2018-08-12,su,,10.8,12.7,4.2,4.6
201804020711,2018-08-18,sa,,12.5,13.2,10.5,11.4
201804020812,2018-08-19,su,,10.9,12.0,8.2,7.4
201804020914,2018-08-25,sa,,10.6,12.3,2.6,3.2
201804021015,2018-08-26,su,,12.7,13.9,10.4,10.9
201804021117,2018-09-01,sa,,17.7,18.5,15.7,16.9
201804021218,2018-09-02,su,,13.2,13.4,13.4,11.7
201804030001,2018-10-12,fr,,13.2,14.2,16.2,15.6
201804030004,2018-10-19,fr,,11.2,12.9,10.7,9.0
201804030007,2018-10-26,fr,,11.3,11.6,8.3,8.6
201804030102,2018-10-13,sa,,12.9,13.1,14.2,12.2
201804030203,2018-10-14,su,,10.9,11.5,11.8,11.8
201804030305,2018-10-20,sa,,13.6,13.0,10.7,11.1
201804030406,2018-10-21,su,,11.6,12.8,10.0,9.5
201804030508,2018-10-27,sa,,12.2,12.1,7.6,8.2
201804030609,2018-10-28,su,,13.4,13.9,14.4,15.4
201805040001,2018-10-05,fr,,14.8,15.9,4.2,5.2
201805040005,2018-10-12,fr,,17.2,19.6,5.7,6.2
201805040008,2018-10-19,fr,,14.3,14.6,5.5,5.4
201805040011,2018-10-26,fr,,14.5,12.9,2.4,1.8
201805040102,2018-10-06,sa,,16.9,17.7,11.5,12.0
201805040203,2018-10-07,su,,16.5,16.2,8.2,8.1
201805040304,2018-10-08,mo,,13.7,16.1,5.6,5.7
201805040406,2018-10-13,sa,,12.8,15.4,3.4,3.9
201805040507,2018-10-14,su,,17.7,19.1,13.1,12.9
201805040609,2018-10-20,sa,,13.1,15.8,5.3,5.1
201805040710,2018-10-21,su,,15.2,15.3,6.2,5.8
201805040812,2018-10-27,sa,,18.5,16.4,7.3,7.1
201805040913,2018-10-28,su,,13.8,16.4,5.8,5.2
201805050001,2018-11-02,fr,,13.7,15.7,3.9,4.1
201805050004,2018-11-09,fr,,14.4,14.1,5.7,6.4
201805050007,2018-11-16,fr,,12.1,12.7,4.6,4.0
201805050010,2018-11-23,fr,,11.9,12.0,3.3,2.8
201805050102,2018-11-03,sa,,14.1,15.2,3.6,3.5
201805050203,2018-11-04,su,,16.0,14.2,2.6,3.0
201805050305,2018-11-10,sa,,17.1,16.8,8.8,8.6
201805050406,2018-11-11,su,,15.9,15.1,7.0,8.9
201805050508,2018-11-17,sa,,12.8,13.1,3.4,2.4
201805050609,2018-11-18,su,,14.0,14.3,2.5,2.3
201805050711,2018-11-24,sa,,13.3,12.2,2.6,2.0
201805050812,2018-11-25,su,,12.5,12.1,2.1,2.8
201806040001,2018-09-07,fr,,11.1,11.5,2.1,2.2
201806040004,2018-09-14,fr,,9.7,10.0,6.3,6.9
201806040008,2018-09-21,fr,,13.9,13.2,15.7,15.8
201806040011,2018-09-28,fr,,12.4,11.8,11.0,10.8
201806040102,2018-09-08,sa,,12.1,11.4,2.7,2.6
201806040203,2018-09-09,su,,9.4,9.3,1.7,1.8
201806040305,2018-09-15,sa,,12.3,10.3,4.7,7.3
201806040406,2018-09-16,su,,11.7,12.0,6.5,8.1
201806040507,2018-09-17,mo,,11.6,12.7,4.3,6.1
201806040609,2018-09-22,sa,,14.2,13.6,12.9,12.5
201806040710,2018-09-23,su,,12.1,11.9,9.2,10.0
201806040812,2018-09-29,sa,,12.4,11.1,5.6,9.4
201806040913,2018-09-30,su,,14.6,14.3,14.0,16.5
201806050001,2018-11-30,fr,,9.3,9.0,2.0,2.3
201806050004,2018-12-07,fr,,11.7,12.0,7.9,9.3
201806050007,2018-12-14,fr,,10.7,11.0,7.4,8.6
201806050010,2018-12-21,fr,,10.0,10.3,3.2,3.6
201806050013,2018-12-27,th,,9.4,9.5,3.1,3.0
201806050102,2018-12-01,sa,,10.2,8.5,2.8,2.7
201806050203,2018-12-02,su,,9.5,9.7,2.4,3.2
201806050305,2018-12-08,sa,,10.4,10.2,4.9,8.5
201806050406,2018-12-09,su,,10.1,10.6,3.6,5.3
201806050508,2018-12-15,sa,,9.6,10.8,5.8,8.2
201806050609,2018-12-16,su,,9.0,11.4,3.3,6.9
201806050711,2018-12-22,sa,,9.1,9.4,2.5,3.4
201806050812,2018-12-23,su,,8.8,10.4,3.0,3.0
201806050914,2018-12-28,fr,,8.6,9.2,2.7,2.6
201807040001,2018-11-30,fr,,8.9,12.4,3.2,2.9
201807040004,2018-12-07,fr,,13.0,11.9,8.7,8.6
201807040007,2018-12-14,fr,,12.4,12.0,12.4,13.6
201807040102,2018-12-01,sa,,10.3,13.6,2.6,2.9
201807040203,2018-12-02,su,,9.6,10.6,2.7,3.1
201807040305,2018-12-08,sa,,11.5,11.2,6.7,7.0
201807040406,2018-12-09,su,,10.8,10.7,6.5,5.9
201807040508,2018-12-15,sa,,11.7,12.6,9.9,8.2
201807040609,2018-12-16,su,,11.4,12.4,8.1,7.8
201808040001,2018-10-05,fr,,10.5,11.4,5.4,5.5
201808040005,2018-10-12,fr,,11.5,11.3,6.3,6.3
201808040008,2018-10-19,fr,,9.2,8.8,1.9,1.7
201808040011,2018-10-26,fr,,11.8,8.7,1.3,2.0
201808040102,2018-10-06,sa,,12.9,11.3,3.7,5.8
201808040203,2018-10-07,su,,13.9,11.7,7.6,8.0
201808040304,2018-10-08,mo,,11.9,10.4,6.2,7.0
201808040406,2018-10-13,sa,,9.3,10.6,3.7,5.6
201808040507,2018-10-14,su,,9.9,8.7,4.0,4.3
201808040609,2018-10-20,sa,,10.9,7.9,2.2,1.7
201808040710,2018-10-21,su,,11.3,10.8,1.9,2.4
201808040812,2018-10-27,sa,,15.3,13.9,7.9,7.5
201808040913,2018-10-28,su,,12.1,9.4,5.5,4.4
201808050001,2018-11-02,fr,,9.0,11.0,1.7,2.7
201808050004,2018-11-09,fr,,12.3,13.9,11.5,10.1
201808050007,2018-11-16,fr,,11.2,9.8,5.6,5.7
201808050010,2018-11-23,fr,,10.5,10.8,2.4,4.6
201808050102,2018-11-03,sa,,9.6,10.8,1.9,2.1
201808050203,2018-11-04,su,,7.8,7.0,1.5,1.6
201808050305,2018-11-10,sa,,10.2,13.0,11.2,12.8
201808050406,2018-11-11,su,,13.4,11.6,8.4,9.1
201808050508,2018-11-17,sa,,9.0,7.5,5.1,4.4
201808050609,2018-11-18,su,,8.7,7.6,4.3,4.1
201808050711,2018-11-24,sa,,11.0,10.1,3.2,4.2
201808050812,2018-11-25,su,,8.0,7.2,2.3,2.8
201809040001,2018-09-07,fr,,10.3,13.2,14.6,12.9
201809040004,2018-09-14,fr,,9.7,12.9,10.5,12.5
201809040008,2018-09-21,fr,,13.0,11.8,18.4,19.2
201809040011,2018-09-28,fr,,10.2,9.0,12.1,12.2
201809040102,2018-09-08,sa,,12.2,13.2,16.7,14.8
201809040203,2018-09-09,su,,10.8,13.6,15.0,14.5
201809040305,2018-09-15,sa,,10.3,13.9,13.3,15.4
201809040406,2018-09-16,su,,10.5,12.0,11.2,11.5
201809040507,2018-09-17,mo,,8.9,11.5,6.3,6.5
201809040609,2018-09-22,sa,,14.6,12.2,18.1,19.0
201809040710,2018-09-23,su,,10.9,9.3,12.7,11.6
201809040812,2018-09-29,sa,,13.1,11.6,17.3,17.6
201809040913,2018-10-02,tu,,10.9,9.8,11.7,11.2
201809050001,2018-11-30,fr,,9.6,11.9,3.4,4.1
201809050004,2018-12-07,fr,,9.3,12.1,11.3,12.4
201809050007,2018-12-14,fr,,9.2,11.2,7.7,8.5
201809050010,2018-12-21,fr,,10.1,8.5,10.2,11.6
201809050013,2018-12-27,th,,9.8,8.0,9.2,9.3
201809050102,2018-12-01,sa,,9.8,10.2,3.3,3.5
201809050203,2018-12-02,su,,9.7,11.1,2.8,3.4
201809050305,2018-12-08,sa,,8.6,11.8,9.6,8.3
201809050406,2018-12-09,su,,9.7,10.0,6.3,6.4
201809050508,2018-12-15,sa,,9.7,9.7,7.3,8.5
201809050609,2018-12-16,su,,8.5,10.2,7.1,7.5
201809050711,2018-12-22,sa,,11.3,9.8,12.0,13.1
201809050812,2018-12-23,su,,11.5,10.1,11.7,12.8
201809050914,2018-12-28,fr,,10.0,8.2,7.1,8.0
201810020001,2018-07-27,fr,,7.1,7.9,3.3,4.3
201810020004,2018-08-03,fr,,8.2,8.6,3.8,4.7
201810020007,2018-08-10,fr,,9.0,9.0,3.1,2.6
201810020010,2018-08-17,fr,,9.5,9.6,5.8,6.8
201810020013,2018-08-24,fr,,8.6,7.0,3.9,3.4
201810020016,2018-08-31,fr,,9.4,9.8,12.0,13.5
201810020102,2018-07-28,sa,,6.3,8.6,2.6,5.4
201810020203,2018-07-29,su,,7.1,7.5,1.8,2.6
201810020305,2018-08-04,sa,,8.2,8.5,3.9,4.0
201810020406,2018-08-05,su,,8.5,9.7,2.9,3.2
201810020508,2018-08-11,sa,,6.7,8.6,2.9,4.0
201810020609,2018-08-12,su,,8.1,8.6,3.7,4.0
201810020711,2018-08-18,sa,,8.5,9.0,5.2,6.0
201810020812,2018-08-19,su,,7.7,8.4,3.7,3.6
201810020914,2018-08-25,sa,,8.8,6.1,4.6,4.0
201810021015,2018-08-26,su,,7.5,8.2,3.0,3.6
201810021117,2018-09-01,sa,,8.5,8.6,10.8,12.4
201810021218,2018-09-02,su,,9.1,8.3,14.8,15.7
201901010001,2019-07-26,fr,,10.5,14.1,4.1,3.2
201901010004,2019-08-02,fr,,13.5,12.2,3.5,3.8
201901010007,2019-08-09,fr,,14.2,15.8,16.3,16.5
201901010102,2019-07-27,sa,,12.8,15.2,5.4,5.5
201901010203,2019-07-28,su,,12.0,14.9,4.1,3.4
201901010305,2019-08-03,sa,,12.3,14.2,4.6,3.6
201901010406,2019-08-04,su,,12.5,14.5,3.4,3.9
201901010508,2019-08-10,sa,,14.6,16.0,18.3,18.3
201901010609,2019-08-11,su,,12.8,12.9,11.0,11.0
201901020001,2019-08-16,fr,,9.4,9.6,5.2,4.7
201901020004,2019-08-23,fr,,10.1,11.1,7.5,7.7
201901020007,2019-08-30,fr,,11.3,11.6,12.2,10.4
201901020102,2019-08-17,sa,,12.3,13.2,11.1,10.4
201901020203,2019-08-18,su,,11.1,9.6,7.1,7.1
201901020305,2019-08-24,sa,,12.5,13.5,18.1,18.5
201901020406,2019-08-25,su,,12.8,12.5,11.0,12.0
201901020508,2019-08-31,sa,,12.5,12.8,9.5,9.9
201901020609,2019-09-01,su,,11.1,10.4,7.2,6.5
201902010001,2019-06-14,fr,,14.4,14.6,2.4,2.4
201902010004,2019-06-21,fr,,14.8,13.8,6.1,6.4
201902010007,2019-06-28,fr,,13.2,14.1,3.8,4.5
201902010102,2019-06-15,sa,,15.0,13.3,2.9,2.8
201902010203,2019-06-16,su,,16.2,17.0,12.5,11.4
201902010305,2019-06-22,sa,,14.9,14.2,4.3,5.8
201902010406,2019-06-23,su,,16.5,15.7,12.0,11.2
201902010508,2019-06-29,sa,,14.1,13.8,3.5,3.5
201902010609,2019-06-30,su,,14.2,15.9,4.2,4.7
201902020001,2019-07-05,fr,,14.4,15.6,7.6,9.0
201902020004,2019-07-12,fr,,14.1,12.3,2.1,2.3
201902020007,2019-07-19,fr,,14.7,12.6,5.7,6.2
201902020102,2019-07-06,sa,,14.2,16.9,7.0,9.2
201902020203,2019-07-07,su,,14.9,15.3,4.3,6.3
201902020305,2019-07-13,sa,,15.7,12.9,9.4,11.8
201902020406,2019-07-14,su,,16.0,13.7,9.7,10.6
201902020508,2019-07-20,sa,,14.8,13.3,3.9,3.7
201902020609,2019-07-21,su,,13.6,12.3,2.1,3.7
201903010001,2019-04-05,fr,,12.8,14.2,7.3,8.3
201903010004,2019-04-12,fr,,13.3,16.8,18.6,18.9
201903010007,2019-04-19,fr,,12.0,13.2,6.5,7.2
201903010102,2019-04-06,sa,,11.0,14.8,4.6,5.6
201903010203,2019-04-07,su,,10.5,11.1,5.0,6.6
201903010305,2019-04-13,sa,,11.9,12.5,14.1,13.2
201903010406,2019-04-14,su,,11.3,14.9,11.6,10.3
201903010508,2019-04-20,sa,,11.4,13.8,6.1,5.4
201903010609,2019-04-21,su,,11.7,13.5,3.6,3.6
201903020001,2019-06-28,fr,,10.6,12.7,9.0,8.3
201903020004,2019-07-05,fr,,12.8,16.0,15.8,11.4
201903020007,2019-07-12,fr,,12.6,16.5,14.2,12.7
201903020010,2019-07-19,fr,,12.8,14.6,12.5,9.7
201903020102,2019-06-29,sa,,11.2,13.1,11.0,11.2
201903020203,2019-06-30,su,,14.7,16.6,19.2,20.4
201903020305,2019-07-06,sa,,10.9,14.2,13.7,12.2
201903020406,2019-07-07,su,,15.2,14.9,11.2,9.6
201903020508,2019-07-13,sa,,14.6,16.4,12.7,13.7
201903020609,2019-07-14,su,,13.5,16.3,12.2,12.2
201903020711,2019-07-20,sa,,11.1,14.4,10.6,11.2
201903020812,2019-07-21,su,,12.2,16.1,12.6,11.5
201903030001,2019-11-01,fr,,13.6,15.3,7.7,8.1
201903030004,2019-11-08,fr,,12.2,15.0,3.6,3.0
201903030007,2019-11-15,fr,,12.6,12.1,3.2,3.0
201903030102,2019-11-02,sa,,14.7,15.7,6.8,6.5
201903030203,2019-11-03,su,,12.2,15.4,4.5,5.5
201903030305,2019-11-09,sa,,12.3,12.6,3.1,3.1
201903030406,2019-11-10,su,,13.0,14.0,4.0,3.8
201903030508,2019-11-16,sa,,10.9,12.1,3.4,4.1
201903030609,2019-11-17,su,,11.6,12.8,2.6,2.7
201904010001,2019-04-26,fr,,14.9,17.0,16.3,16.8
201904010002,2019-04-27,sa,,16.4,17.6,18.4,18.0
201904010005,2019-05-03,fr,,12.7,15.6,7.6,6.9
201904010008,2019-05-10,fr,,12.4,14.8,5.4,4.4
201904010011,2019-05-17,fr,,14.8,14.6,5.1,5.7
201904010103,2019-04-28,su,,14.7,16.7,15.2,14.2
201904010204,2019-04-29,mo,,11.5,12.3,10.4,9.9
201904010306,2019-05-04,sa,,11.2,12.3,7.2,5.9
201904010407,2019-05-05,su,,11.6,11.8,6.2,8.2
201904010509,2019-05-11,sa,,11.0,10.1,5.1,3.6
201904010610,2019-05-12,su,,12.5,9.8,2.9,2.8
201904010712,2019-05-18,sa,,10.6,10.0,3.6,4.2
201904010813,2019-05-19,su,,9.8,12.3,2.9,2.3
201904020001,2019-07-26,fr,,14.3,12.7,2.6,3.7
201904020004,2019-08-02,fr,,13.7,13.2,1.8,1.8
201904020007,2019-08-09,fr,,12.0,11.5,1.8,1.9
201904020010,2019-08-16,fr,,12.5,14.5,3.2,3.7
201904020013,2019-08-23,fr,,14.9,15.5,16.2,16.0
201904020016,2019-08-30,fr,,14.7,15.2,16.7,16.8
201904020102,2019-07-27,sa,,11.7,13.3,3.9,3.8
201904020203,2019-07-28,su,,12.5,9.7,6.0,5.7
201904020305,2019-08-03,sa,,12.0,13.5,1.8,2.3
201904020406,2019-08-04,su,,12.7,12.4,2.1,1.8
201904020508,2019-08-10,sa,,12.3,13.2,1.9,2.2
201904020609,2019-08-11,su,,11.0,12.8,2.1,2.5
201904020711,2019-08-17,sa,,12.2,12.7,7.4,8.3
201904020812,2019-08-18,su,,12.0,13.9,4.8,4.2
201904020914,2019-08-24,sa,,12.3,13.2,10.7,10.8
201904021015,2019-08-25,su,,13.0,12.2,12.1,13.4
201904021117,2019-08-31,sa,,14.1,14.3,14.4,15.4
201904021218,2019-09-01,su,,11.8,13.0,8.4,8.0
201904030001,2019-10-04,fr,,12.8,11.5,2.9,3.2
201904030004,2019-10-18,fr,,12.1,12.2,5.3,5.5
201904030007,2019-10-25,fr,,12.8,13.3,9.7,11.2
201904030102,2019-10-05,sa,,13.5,13.1,11.0,14.0
201904030203,2019-10-06,su,,15.5,13.6,14.6,17.1
201904030305,2019-10-19,sa,,14.4,13.2,9.8,10.3
201904030406,2019-10-20,su,,13.3,12.7,14.0,15.4
201904030508,2019-10-26,sa,,15.0,15.1,16.0,17.3
201904030609,2019-10-27,su,,13.2,12.6,11.5,13.4
201905010001,2019-01-25,fr,,13.8,13.7,1.4,1.0
201905010004,2019-02-01,fr,,17.2,17.5,11.0,12.1
201905010007,2019-02-08,fr,,16.3,14.0,11.1,11.4
201905010010,2019-02-15,fr,,15.6,13.8,5.3,5.9
201905010102,2019-01-26,sa,,12.8,12.2,2.5,1.6
201905010203,2019-01-27,su,,15.4,13.9,1.5,2.0
201905010305,2019-02-02,sa,,17.8,17.4,8.9,9.7
201905010406,2019-02-03,su,,15.5,14.3,8.0,8.5
201905010508,2019-02-10,su,,17.3,17.5,11.5,11.6
201905010609,2019-02-11,mo,,14.6,14.1,7.1,6.9
201905010711,2019-02-16,sa,,15.8,13.4,3.4,4.5
201905010812,2019-02-17,su,,15.3,13.8,2.4,1.9
201905020001,2019-04-19,fr,,16.1,15.7,2.8,3.1
201905020004,2019-04-26,fr,,17.0,16.8,9.3,9.8
201905020007,2019-05-03,fr,,16.3,15.4,12.4,11.3
201905020010,2019-05-10,fr,,14.7,15.4,4.6,3.4
201905020013,2019-05-17,fr,,16.3,15.3,3.8,3.9
201905020016,2019-05-24,fr,,15.1,14.9,7.2,7.0
201905020102,2019-04-20,sa,,16.0,15.6,3.1,3.0
201905020203,2019-04-21,su,,14.8,14.5,1.7,1.9
201905020305,2019-04-27,sa,,18.5,18.7,9.3,9.8
201905020406,2019-04-28,su,,16.1,17.3,7.1,7.1
201905020508,2019-05-04,sa,,14.1,15.6,7.5,8.6
201905020609,2019-05-05,su,,21.0,18.0,14.6,14.0
201905020711,2019-05-11,sa,,15.8,16.5,3.3,2.8
201905020812,2019-05-12,su,,15.0,14.7,2.6,2.3
201905020914,2019-05-18,sa,,14.3,15.5,2.6,3.0
201905021015,2019-05-19,su,,15.7,15.1,2.3,3.1
201905021117,2019-05-25,sa,,16.1,14.7,5.0,5.2
201905021218,2019-05-26,su,,14.7,13.0,3.6,2.9
201905030001,2019-05-31,fr,,12.9,13.0,3.0,2.7
201905030004,2019-06-07,fr,,12.2,12.5,1.9,2.6
201905030007,2019-06-14,fr,,14.9,16.2,7.0,6.8
201905030010,2019-06-21,fr,,15.0,14.3,3.0,2.5
201905030102,2019-06-01,sa,,12.0,12.8,3.2,3.7
201905030203,2019-06-02,su,,12.3,12.3,2.9,3.9
201905030305,2019-06-08,sa,,19.3,15.4,13.0,14.2
201905030406,2019-06-09,su,,17.4,16.5,11.0,13.1
201905030508,2019-06-15,sa,,18.0,17.7,10.5,10.9
201905030609,2019-06-16,su,,20.1,19.8,15.1,15.3
201905030711,2019-06-22,sa,,15.2,14.4,2.0,2.8
201905030812,2019-06-23,su,,17.3,18.3,11.7,11.7
201905040001,2019-10-04,fr,,19.3,20.9,16.5,16.8
201905040004,2019-10-11,fr,,14.0,15.7,7.9,8.8
201905040007,2019-10-18,fr,,17.1,18.6,9.1,10.3
201905040011,2019-10-25,fr,,22.5,21.4,18.3,16.6
201905040102,2019-10-05,sa,,15.5,15.7,11.1,11.6
201905040203,2019-10-06,su,,14.5,15.8,7.5,8.4
201905040306,2019-10-15,tu,,17.0,18.6,12.4,11.3
201905040410,2019-10-21,mo,,14.8,16.7,8.9,9.0
201905040505,2019-10-14,mo,,16.9,17.8,11.3,10.8
201905040608,2019-10-19,sa,,20.7,21.3,18.1,17.8
201905040709,2019-10-20,su,,17.2,18.3,11.3,11.9
201905040812,2019-10-26,sa,,18.0,17.7,14.5,14.4
201905040913,2019-10-27,su,,16.2,16.8,8.6,8.6
201905050001,2019-11-01,fr,,15.7,16.2,7.8,8.1
201905050004,2019-11-08,fr,,14.7,15.5,4.5,4.7
201905050007,2019-11-15,fr,,15.1,14.3,4.7,4.7
201905050010,2019-11-22,fr,,17.1,16.8,7.1,6.9
201905050102,2019-11-02,sa,,15.2,14.1,6.8,6.2
201905050203,2019-11-03,su,,15.7,14.5,5.1,4.9
201905050305,2019-11-09,sa,,14.4,13.9,4.0,3.6
201905050406,2019-11-10,su,,14.7,13.9,2.9,2.3
201905050508,2019-11-16,sa,,15.7,14.9,4.9,4.5
201905050609,2019-11-17,su,,13.4,13.1,4.0,4.0
201905050711,2019-11-23,sa,,19.5,20.1,16.3,17.7
201905050812,2019-11-24,su,,20.4,22.3,18.4,17.8
201906010001,2019-01-04,fr,,12.6,11.3,2.1,2.6
201906010004,2019-01-11,fr,,10.9,11.1,1.7,2.0
201906010008,2019-01-18,fr,,12.0,10.9,2.5,2.3
201906010102,2019-01-05,sa,,12.3,12.9,2.6,2.2
201906010203,2019-01-06,su,,10.9,11.2,2.2,2.3
201906010305,2019-01-12,sa,,11.4,11.4,2.2,2.0
201906010406,2019-01-13,su,,11.5,10.3,2.7,2.9
201906010507,2019-01-14,mo,,11.2,11.0,2.3,2.4
201906010609,2019-01-19,sa,,12.0,11.7,1.9,2.3
201906010710,2019-01-20,su,,11.9,12.3,1.9,2.5
201906020001,2019-02-22,fr,,8.8,9.6,3.5,3.6
201906020004,2019-03-01,fr,,11.5,11.8,11.1,14.3
201906020007,2019-03-08,fr,,11.6,14.0,14.1,14.9
201906020010,2019-03-15,fr,,10.1,10.5,6.6,6.8
201906020102,2019-02-23,sa,,7.8,10.2,2.9,3.1
201906020203,2019-02-24,su,,8.9,8.3,2.2,2.8
201906020305,2019-03-02,sa,,12.1,12.1,8.7,8.4
201906020406,2019-03-03,su,,9.6,10.5,5.5,9.4
201906020508,2019-03-09,sa,,11.1,11.7,13.1,9.6
201906020609,2019-03-10,su,,11.1,10.7,8.8,9.5
201906020711,2019-03-16,sa,,7.7,9.6,5.8,4.8
201906020812,2019-03-17,su,,8.8,9.1,4.3,4.8
201906030001,2019-03-22,fr,,11.6,11.0,3.4,3.3
201906030004,2019-03-29,fr,,11.9,12.5,2.2,3.2
201906030007,2019-04-05,fr,,12.0,12.6,5.2,4.3
201906030010,2019-04-12,fr,,12.5,13.2,9.1,10.5
201906030102,2019-03-23,sa,,10.1,11.1,2.8,5.3
201906030203,2019-03-24,su,,9.9,11.1,2.3,2.6
201906030305,2019-03-30,sa,,12.2,11.8,2.0,2.9
201906030406,2019-03-31,su,,13.6,13.0,6.6,7.3
201906030508,2019-04-06,sa,,11.4,11.6,4.3,3.9
201906030609,2019-04-07,su,,11.8,11.8,2.4,3.6
201906030711,2019-04-13,sa,,11.9,12.2,8.7,9.6
201906030812,2019-04-14,su,,10.8,9.7,6.6,6.1
201906040001,2019-09-06,fr,,9.7,12.0,2.5,2.3
201906040004,2019-09-13,fr,,12.0,12.4,8.0,8.4
201906040008,2019-09-20,fr,,12.3,11.7,8.0,8.3
201906040011,2019-09-27,fr,,11.3,10.2,2.5,3.4
201906040102,2019-09-07,sa,,9.3,11.1,2.0,2.6
201906040203,2019-09-08,su,,9.2,10.3,1.7,2.1
201906040305,2019-09-14,sa,,11.1,13.0,6.6,7.4
201906040406,2019-09-15,su,,12.0,11.7,4.8,6.5
201906040507,2019-09-16,mo,,14.1,13.3,20.7,17.0
201906040609,2019-09-21,sa,,10.4,11.6,5.6,6.1
201906040710,2019-09-22,su,,12.0,10.5,5.2,5.0
201906040812,2019-09-28,sa,,11.9,8.7,3.3,3.8
201906040913,2019-09-29,su,,10.6,10.0,2.9,1.8
201906050001,2019-11-29,fr,,11.6,11.4,10.3,10.3
201906050004,2019-12-06,fr,,10.1,12.0,7.1,7.5
201906050007,2019-12-13,fr,,11.6,11.7,6.4,6.3
201906050010,2019-12-20,fr,,9.9,9.9,3.1,3.4
201906050013,2019-12-27,fr,,11.1,11.5,9.1,10.1
201906050102,2019-11-30,sa,,11.3,11.6,8.9,8.0
201906050203,2019-12-01,su,,10.4,11.2,8.1,7.3
201906050305,2019-12-07,sa,,10.0,10.2,5.4,6.0
201906050406,2019-12-08,su,,11.2,12.3,9.5,8.3
201906050508,2019-12-14,sa,,10.3,10.1,5.2,5.3
201906050609,2019-12-15,su,,9.7,9.9,4.1,4.5
201906050711,2019-12-21,sa,,9.5,10.8,2.6,2.5
201906050812,2019-12-22,su,,9.5,9.6,2.5,2.5
201906050914,2019-12-28,sa,,9.5,11.1,6.6,7.7
201907010001,2019-01-18,fr,,13.5,10.6,1.9,2.2
201907010004,2019-01-25,fr,,11.6,8.9,2.1,1.9
201907010007,2019-02-01,fr,,14.8,16.9,10.8,11.0
201907010102,2019-01-19,sa,,11.9,10.6,1.9,2.0
201907010203,2019-01-20,su,,13.4,12.2,1.7,1.9
201907010305,2019-01-26,sa,,10.5,10.4,2.0,1.5
201907010406,2019-01-27,su,,8.9,12.0,1.9,2.0
201907010508,2019-02-02,sa,,13.5,12.5,8.6,9.1
201907010609,2019-02-03,su,,13.2,12.9,7.8,8.3
201907020001,2019-03-08,fr,,13.4,12.1,11.4,10.6
201907020004,2019-03-15,fr,,13.2,13.2,11.6,9.0
201907020007,2019-03-22,fr,,13.6,11.1,5.8,4.2
201907020102,2019-03-09,sa,,12.1,14.4,8.2,8.9
201907020203,2019-03-10,su,,11.6,13.9,7.0,7.2
201907020305,2019-03-16,sa,,12.5,12.0,8.8,8.2
201907020406,2019-03-17,su,,11.0,10.6,7.2,5.7
201907020508,2019-03-23,sa,,12.2,12.6,4.3,4.4
201907020609,2019-03-24,su,,11.5,10.7,3.8,3.2
201907030001,2019-06-28,fr,,18.4,16.8,19.1,17.5
201907030004,2019-07-05,fr,,12.9,14.9,13.0,14.2
201907030007,2019-07-12,fr,,17.3,17.6,20.1,19.7
